year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2013,22,73987,96850,1670852,1651228,8128,8.397,8027,8.292,240831,73104,167727,4.427,14.585,200564,74325,126239,4.501,12.146,40267,2.439,24.293,5018,5094,37672
2013,23,28125,35076,484586,485003,3069,8.746,3101,8.837,54168,15932,38236,3.285,11.169,54769,19225,35544,3.964,11.293,-601,-0.124,22.337,1789,1822,9716
2013,24,95774,122621,2173698,2156276,11553,9.447,10890,8.905,284851,95869,188982,4.446,13.210,250661,83484,167177,3.872,11.625,34190,1.586,23.249,6462,6616,45091
2013,25,122580,155264,3082680,3058937,13718,8.857,12948,8.360,348185,101352,246833,3.313,11.383,300292,96008,204284,3.139,9.817,47893,1.566,19.634,7670,7819,41678
2013,26,151231,195661,3510022,3475652,16461,8.405,16817,8.587,436399,126670,309729,3.644,12.556,367817,115047,252770,3.310,10.583,68582,1.973,21.165,10345,10466,61190
2013,27,100279,128884,2507734,2488879,11140,8.661,10611,8.250,301155,79009,222146,3.174,12.100,264209,71078,193131,2.856,10.616,36946,1.484,21.231,6374,6432,35285
2013,28,41125,54861,897853,896469,4242,7.720,4414,8.033,97393,29287,68106,3.267,10.864,94272,27509,66763,3.069,10.516,3121,0.348,21.032,2902,2950,16935
2013,29,103076,135461,2347543,2330936,13781,10.237,12090,8.981,278657,87807,190850,3.767,11.955,244911,78522,166389,3.369,10.507,33746,1.448,21.014,7652,7815,38199
2013,30,26976,31843,352379,346616,3227,10.176,2962,9.341,49041,18037,31004,5.204,14.149,37836,12808,25028,3.695,10.916,11205,3.233,21.832,1872,1899,7821
2013,31,37333,47566,777105,775270,3839,8.082,3708,7.806,87937,24964,62973,3.220,11.343,84641,26212,58429,3.381,10.918,3296,0.425,21.835,2287,2313,12902
2013,32,41468,53322,1050439,1033287,6547,12.358,5859,11.059,162510,58433,104077,5.655,15.727,128731,49342,79389,4.775,12.458,33779,3.269,24.917,3848,3939,25939
2013,33,27419,34103,550757,549511,2883,8.461,2824,8.288,62264,19263,43001,3.505,11.331,59410,19112,40298,3.478,10.811,2854,0.519,21.623,1784,1800,8575
2013,34,171131,206475,3466248,3446699,20848,10.115,20099,9.752,460839,137746,323093,3.996,13.370,422094,143408,278686,4.161,12.246,38745,1.124,24.493,13079,13281,73943
2013,35,31461,40202,592449,592594,3610,8.969,3704,9.203,79414,28512,50902,4.811,13.401,79434,25977,53457,4.384,13.404,-20,-0.003,26.802,2347,2385,13377
2013,36,394909,470063,7626544,7563347,49041,10.463,46327,9.884,978350,312830,665520,4.136,12.935,851333,287600,563733,3.803,11.256,127017,1.679,22.512,30822,31288,162497
2013,37,149525,199550,3390993,3359842,18909,9.496,18074,9.076,441142,145265,295877,4.324,13.130,377616,125255,252361,3.728,11.239,63526,1.891,22.478,11311,11476,59491
2013,38,17345,21479,342644,337033,2265,10.684,1706,8.047,52402,18627,33775,5.527,15.548,41447,15292,26155,4.537,12.298,10955,3.250,24.595,1124,1127,7187
2013,39,167458,230255,4554797,4540778,18059,7.831,18768,8.138,543405,152360,391045,3.355,11.967,514684,172367,342317,3.796,11.335,28721,0.633,22.669,11141,11398,68227
2013,40,65520,84237,1319405,1306707,7643,9.101,7121,8.480,175392,57266,118126,4.382,13.422,149837,51662,98175,3.954,11.467,25555,1.956,22.934,4521,4637,27320
2013,41,78342,97925,1398488,1379066,9824,10.090,8704,8.940,183878,54994,128884,3.988,13.334,145576,47777,97799,3.464,10.556,38302,2.777,21.112,5371,5457,24860
2013,42,207558,274980,5158236,5153082,22366,8.143,21747,7.917,587324,180512,406812,3.503,11.398,577770,171703,406067,3.332,11.212,9554,0.185,22.424,13105,13288,88298
2013,44,21068,25123,409028,407084,2175,8.646,2243,8.916,45314,12741,32573,3.130,11.131,41126,13024,28102,3.199,10.103,4188,1.029,20.205,1400,1417,7188
2013,45,70682,93836,1583098,1570684,8333,8.892,8082,8.624,193986,57874,136112,3.685,12.350,168851,50518,118333,3.216,10.750,25135,1.600,21.500,5063,5176,25467
2013,46,19315,23585,340511,337921,1941,8.253,1807,7.683,40460,10429,30031,3.086,11.973,35289,12364,22925,3.659,10.443,5171,1.530,20.886,1155,1163,5545
2013,47,88671,122530,2407942,2386488,10924,8.930,10521,8.601,313735,92158,221577,3.862,13.146,269968,82882,187086,3.473,11.312,43767,1.834,22.625,6524,6682,38885
2013,48,369218,502054,9634995,9482463,53008,10.647,44636,8.965,1451040,463497,987543,4.888,15.302,1145538,380402,765136,4.012,12.081,305502,3.222,24.161,27842,28423,177787
2013,49,50854,62613,1090134,1074432,7476,12.069,6139,9.910,159255,56345,102910,5.244,14.822,129537,47958,81579,4.464,12.056,29718,2.766,24.113,3747,3794,22040
2013,50,15934,18853,256110,260159,1440,7.618,1537,8.132,28207,7956,20251,3.058,10.842,35797,17252,18545,6.631,13.760,-7590,-2.917,21.684,968,968,13730
2013,51,133192,177643,3115064,3100196,16999,9.595,16051,9.060,411182,133454,277728,4.305,13.263,383093,122388,260705,3.948,12.357,28089,0.906,24.714,9249,9419,51466
2013,53,125777,157412,2408701,2372888,16674,10.645,15133,9.661,348593,121493,227100,5.120,14.691,277410,94437,182973,3.980,11.691,71183,3.000,23.382,9379,9520,43883
2013,54,26027,35233,577961,579380,2525,7.122,2969,8.374,65765,18515,47250,3.196,11.351,68498,23505,44993,4.057,11.823,-2733,-0.472,22.702,1817,1839,9868
2013,55,96130,125583,2408334,2396918,9627,7.652,10077,8.010,257412,67602,189810,2.820,10.739,234246,68800,165446,2.870,9.773,23166,0.966,19.546,6053,6157,34119
2013,56,15494,18336,213295,212923,1745,9.518,1741,9.496,28628,10388,18240,4.879,13.445,27958,9252,18706,4.345,13.131,670,0.315,26.261,1122,1134,5182
2014,01,67517,91824,1600965,1597659,7429,8.107,7051,7.695,190219,61160,129059,3.828,11.906,184135,53503,130632,3.349,11.525,6084,0.381,23.051,4517,4638,26416
2014,02,13824,17719,264091,263801,1763,9.999,1588,9.007,37109,13052,24057,4.948,14.067,36397,10709,25688,4.059,13.797,712,0.270,27.594,947,954,3925
2014,04,89711,120422,2242326,2216249,13398,11.216,11469,9.601,340008,114037,225971,5.145,15.342,287317,86791,200526,3.916,12.964,52691,2.377,25.928,7192,7321,43402
2014,05,45450,59927,984978,980345,4889,8.160,4867,8.123,113948,35955,77993,3.668,11.623,104813,37365,67448,3.811,10.691,9135,0.932,21.383,3236,3296,16490
2014,06,623004,786686,13593874,13410294,87998,11.287,73911,9.480,1985662,649367,1336295,4.842,14.807,1622224,572448,1049776,4.269,12.097,363438,2.710,24.194,47268,48184,270015
2014,08,110986,138032,2114086,2079659,16099,11.785,13251,9.700,316300,107341,208959,5.161,15.209,246848,83075,163773,3.995,11.870,69452,3.340,23.739,8402,8475,41130
2014,09,64009,80908,1474807,1467585,6888,8.521,6734,8.331,168578,51586,116992,3.515,11.487,155019,53979,101040,3.678,10.563,13559,0.924,21.126,4173,4214,20212
2014,10,16977,21646,384721,378499,2040,9.442,1958,9.063,54596,14804,39792,3.911,14.424,42062,16316,25746,4.311,11.113,12534,3.312,22.226,1116,1138,5589
2014,11,15968,20630,492918,489167,1994,9.727,1734,8.459,60131,20214,39917,4.132,12.293,52581,14147,38434,2.892,10.749,7550,1.543,21.498,924,938,5897
2014,12,368185,462106,7353791,7222033,57244,12.500,48953,10.689,1137179,405280,731899,5.612,15.746,873712,315123,558589,4.363,12.098,263467,3.648,24.196,31876,32411,171361
2014,13,150245,198583,3515143,3479678,21161,10.726,18565,9.410,471252,148054,323198,4.255,13.543,397990,148759,249231,4.275,11.438,73262,2.105,22.875,11734,11950,84193
2014,15,22708,29426,519870,511371,2489,8.487,2288,7.802,63086,23267,39819,4.550,12.337,46523,14917,31606,2.917,9.098,16563,3.239,18.195,1504,1521,8105
2014,16,32211,39223,530655,521553,4246,10.951,3346,8.630,77385,23016,54369,4.413,14.837,59228,23125,36103,4.434,11.356,18157,3.481,22.712,2156,2200,9280
2014,17,218155,279413,5285387,5220047,26152,9.376,25180,9.027,673604,232985,440619,4.463,12.904,544622,187437,357185,3.591,10.433,128982,2.471,20.867,15625,15890,84870
2014,18,97403,132165,2603173,2573280,10618,8.033,10657,8.062,309258,87258,222000,3.391,12.018,250198,78510,171688,3.051,9.723,59060,2.295,19.446,6646,6764,40188
2014,19,55497,73573,1306392,1302138,5267,7.160,5239,7.122,124533,37247,87286,2.860,9.564,116039,35056,80983,2.692,8.911,8494,0.652,17.823,3323,3419,17443
2014,20,52411,68226,1180781,1170446,5735,8.431,5328,7.833,147637,49351,98286,4.216,12.614,127215,41305,85910,3.529,10.869,20422,1.745,21.738,3362,3440,18466
2014,21,62157,84411,1533026,1519215,7765,9.254,6763,8.060,198735,67074,131661,4.415,13.081,169719,48543,121176,3.195,11.171,29016,1.910,22.343,4281,4381,24280
2014,22,74023,97401,1701816,1689170,8222,8.465,7679,7.906,212152,68984,143168,4.084,12.560,186313,58531,127782,3.465,11.030,25839,1.530,22.060,4877,4973,28179
2014,23,28224,35325,491207,488001,3180,9.034,2934,8.335,56161,21168,34993,4.338,11.508,49876,15387,34489,3.153,10.220,6285,1.288,20.441,1735,1763,7287
2014,24,95934,123603,2199574,2186680,11754,9.547,10794,8.767,260057,79555,180502,3.638,11.893,234849,68204,166645,3.119,10.740,25208,1.153,21.480,6541,6612,33234
2014,25,123279,156383,3087365,3078033,13496,8.661,12387,7.949,336345,104741,231604,3.403,10.927,320460,84406,236054,2.742,10.411,15885,0.516,20.822,7673,7887,42441
2014,26,151171,196177,3582805,3544369,16549,8.447,16040,8.187,440035,123948,316087,3.497,12.415,361519,116994,244525,3.301,10.200,78516,2.215,20.400,10227,10451,62648
2014,27,100792,130365,2557258,2533807,11518,8.884,10080,7.775,286728,81335,205393,3.210,11.316,238947,71863,167084,2.836,9.430,47781,1.886,18.861,6284,6423,40097
2014,28,41087,55078,908237,903040,4420,8.040,4217,7.671,99071,31145,67926,3.449,10.971,88673,25701,62972,2.846,9.819,10398,1.151,19.639,2809,2863,14433
2014,29,105296,138400,2398526,2373633,14928,10.892,12240,8.931,284925,84863,200062,3.575,12.004,234742,73555,161187,3.099,9.890,50183,2.114,19.779,8057,8167,38126
2014,30,27116,32103,361448,356863,3130,9.789,2874,8.988,48606,14710,33896,4.122,13.620,39188,14702,24486,4.120,10.981,9418,2.639,21.962,1827,1842,7385
2014,31,37790,48182,791001,783477,3953,8.256,3351,6.999,86326,24862,61464,3.173,11.018,70959,23043,47916,2.941,9.057,15367,1.961,18.114,2071,2130,10563
2014,32,42492,54706,1086794,1069876,6973,12.908,5603,10.372,151490,51077,100413,4.774,14.160,117211,46598,70613,4.355,10.956,34279,3.204,21.911,3644,3682,21762
2014,33,27350,34318,562705,556597,2924,8.546,2716,7.938,64780,24988,39792,4.489,11.639,51873,17131,34742,3.078,9.320,12907,2.319,18.639,1716,1756,8214
2014,34,171070,207180,3503310,3489272,20760,10.037,20077,9.707,437928,147389,290539,4.224,12.551,408822,129599,279223,3.714,11.717,29106,0.834,23.433,13214,13389,69032
2014,35,31290,40193,615524,604021,3504,8.716,3518,8.751,87642,40023,47619,6.626,14.510,65584,20487,45097,3.392,10.858,22058,3.652,21.716,2306,2333,11015
2014,36,397272,473739,7807270,7721003,49598,10.510,45966,9.740,1017254,355593,661661,4.606,13.175,845099,287402,557697,3.722,10.945,172155,2.230,21.891,31695,32026,162876
2014,37,149938,200627,3444588,3418268,18830,9.410,17776,8.884,418341,129283,289058,3.782,12.238,366955,131343,235612,3.842,10.735,51386,1.503,21.470,11132,11373,58966
2014,38,17707,22066,357801,350134,2282,10.479,1705,7.829,53427,18521,34906,5.290,15.259,37909,11608,26301,3.315,10.827,15518,4.432,21.654,1171,1179,5954
2014,39,166713,230933,4613100,4585604,18053,7.828,17434,7.560,524468,160577,363891,3.502,11.437,469457,129567,339890,2.826,10.238,55011,1.200,20.475,10643,10951,64840
2014,40,65871,85015,1353627,1336322,7622,9.006,6860,8.105,179145,56051,123094,4.194,13.406,144369,48722,95647,3.646,10.803,34776,2.602,21.607,4584,4649,27729
2014,41,79364,99349,1435349,1417068,9917,10.053,8510,8.627,186125,56837,129288,4.011,13.135,149629,50067,99562,3.533,10.559,36496,2.575,21.118,5441,5514,23895
2014,42,207123,275340,5230799,5194750,22050,8.013,21712,7.890,579902,180386,399516,3.472,11.163,509938,158601,351337,3.053,9.816,69964,1.347,19.633,13106,13431,77055
2014,44,20980,25160,420020,414457,2215,8.810,2177,8.659,51062,17755,33307,4.284,12.320,39922,12733,27189,3.072,9.632,11140,2.688,19.265,1355,1365,6784
2014,45,70999,94601,1611324,1591074,8702,9.236,7942,8.429,200189,63106,137083,3.966,12.582,159722,50314,109408,3.162,10.039,40467,2.543,20.077,5057,5152,25603
2014,46,19366,23689,347675,344089,1888,7.987,1785,7.552,38598,11297,27301,3.283,11.217,31309,8820,22489,2.563,9.099,7289,2.118,18.198,1183,1203,5439
2014,47,88666,123382,2458839,2434081,10983,8.931,10170,8.270,297859,92337,205522,3.794,12.237,247875,78624,169251,3.230,10.184,49984,2.054,20.367,6433,6555,36315
2014,48,376035,512866,9914470,9777205,55213,10.879,44490,8.766,1454276,495706,958570,5.070,14.874,1179155,414906,764249,4.244,12.060,275121,2.814,24.120,28049,28772,182025
2014,49,52097,64131,1138819,1117743,7632,12.042,6125,9.664,167093,57170,109923,5.115,14.949,124149,39955,84194,3.575,11.107,42944,3.842,22.214,3875,3935,22345
2014,50,15921,18866,260549,258897,1519,8.053,1512,8.016,28034,8238,19796,3.182,10.828,24772,7895,16877,3.049,9.568,3262,1.260,19.137,956,991,5467
2014,51,133602,179126,3140932,3126646,16801,9.418,15332,8.595,389869,129194,260675,4.132,12.469,359828,106005,253823,3.390,11.508,30041,0.961,23.017,9504,9659,45664
2014,53,127571,159734,2477277,2443120,16559,10.441,14270,8.998,322555,96166,226389,3.936,13.203,252767,80706,172061,3.303,10.346,69788,2.857,20.692,9092,9239,41688
2014,54,25509,34853,574029,575872,2439,6.959,2833,8.083,63827,20793,43034,3.611,11.084,67068,20547,46521,3.568,11.646,-3241,-0.563,22.167,1771,1799,9235
2014,55,96169,126171,2438325,2412793,9785,7.773,9226,7.329,259296,72913,186383,3.022,10.747,208549,60018,148531,2.487,8.643,50747,2.103,17.287,5809,5937,30919
2014,56,15530,18454,219146,216219,1718,9.340,1597,8.682,30760,8988,21772,4.157,14.226,24648,7762,16886,3.590,11.400,6112,2.827,22.799,1050,1053,3635
2015,01,67442,92446,1637725,1619025,7824,8.491,7215,7.830,199131,64341,134790,3.974,12.299,162466,50950,111516,3.147,10.035,36665,2.265,20.070,4614,4771,27391
2015,02,13916,17897,266548,265255,1757,9.867,1576,8.851,36225,10318,25907,3.890,13.657,33830,9325,24505,3.515,12.754,2395,0.903,25.508,933,945,4069
2015,04,90991,122127,2312534,2277425,13382,11.035,11672,9.625,332213,113405,218808,4.980,14.587,262238,91242,170996,4.006,11.515,69975,3.073,23.029,7091,7284,41606
2015,05,45388,60159,998214,991777,5116,8.520,4895,8.152,120146,39423,80723,3.975,12.114,107710,36133,71577,3.643,10.860,12436,1.254,21.721,3097,3143,17292
2015,06,633030,800768,14071898,13837405,89248,11.244,75223,9.477,2026439,686989,1339450,4.965,14.645,1554879,539599,1015280,3.900,11.237,471560,3.408,22.474,49005,49911,299983
2015,08,113172,140858,2194516,2150528,16724,11.994,13880,9.954,333311,113228,220083,5.265,15.499,245497,87786,157711,4.082,11.416,87814,4.083,22.831,8676,8777,45631
2015,09,63778,81028,1498026,1487956,6887,8.506,6773,8.365,176554,58177,118377,3.910,11.866,156864,45579,111285,3.063,10.542,19690,1.323,21.084,4153,4213,24582
2015,10,17146,21875,391678,388477,2175,9.990,1967,9.035,52655,16342,36313,4.207,13.554,45943,14876,31067,3.829,11.826,6712,1.728,23.653,1129,1149,6200
2015,11,16197,20856,508079,500494,2207,10.640,1980,9.546,73887,27147,46740,5.424,14.763,57855,17825,40030,3.561,11.560,16032,3.203,23.119,982,997,7506
2015,12,376405,472860,7700573,7539278,59392,12.704,48670,10.411,1167509,408056,759453,5.412,15.486,842472,328901,513571,4.362,11.174,325037,4.311,22.349,31445,32079,180318
2015,13,152389,201782,3651704,3586387,21695,10.837,18507,9.245,528544,179769,348775,5.013,14.738,398035,138911,259124,3.873,11.098,130509,3.639,22.197,11442,11738,72802
2015,15,22743,29561,523961,521862,2484,8.422,2348,7.961,55133,17001,38132,3.258,10.565,51420,16824,34596,3.224,9.853,3713,0.711,19.706,1482,1501,9280
2015,16,32794,40036,549580,540374,4259,10.746,3457,8.722,73481,23323,50158,4.316,13.598,55527,20156,35371,3.730,10.276,17954,3.323,20.551,2206,2238,10256
2015,17,219596,281445,5358132,5304160,26693,9.518,24685,8.802,710532,204002,506530,3.846,13.396,602305,218269,384036,4.115,11.355,108227,2.040,22.711,15059,15461,84724
2015,18,97712,133708,2670537,2636066,11535,8.677,9993,7.517,330885,99946,230939,3.791,12.552,260922,70424,190498,2.672,9.898,69963,2.654,19.796,6208,6398,38139
2015,19,55742,74136,1336830,1321828,5720,7.743,5196,7.034,143775,42484,101291,3.214,10.877,113028,33088,79940,2.503,8.551,30747,2.326,17.102,3237,3316,16575
2015,20,52426,68581,1193410,1186128,5780,8.450,5415,7.917,149956,48488,101468,4.088,12.642,136192,37379,98813,3.151,11.482,13764,1.160,22.964,3465,3576,19232
2015,21,62175,85104,1576810,1555638,7322,8.638,6647,7.842,194604,57877,136727,3.720,12.510,152112,45476,106636,2.923,9.778,42492,2.731,19.556,4277,4348,23774
2015,22,73905,97896,1714390,1707696,8410,8.613,7914,8.105,225418,75299,150119,4.409,13.200,214320,55603,158717,3.256,12.550,11098,0.650,25.100,5028,5127,29582
2015,23,28416,35633,499517,495304,3204,9.031,2893,8.154,58176,17905,40271,3.615,11.746,49446,17044,32402,3.441,9.983,8730,1.763,19.966,1774,1805,7869
2015,24,96099,124109,2225627,2212683,11371,9.181,10865,8.772,268862,91084,177778,4.116,12.151,242071,76779,165292,3.470,10.940,26791,1.211,21.880,6613,6730,36666
2015,25,123787,157324,3169374,3128813,13734,8.756,12804,8.163,373362,114810,258552,3.669,11.933,291386,91966,199420,2.939,9.313,81976,2.620,18.626,7782,7931,46042
2015,26,151922,198259,3716216,3655210,18046,9.150,15972,8.098,483074,148598,334476,4.065,13.216,360197,108109,252088,2.958,9.854,122877,3.362,19.709,10195,10464,61131
2015,27,101394,131724,2579486,2557006,11727,8.948,10387,7.926,298713,90232,208481,3.529,11.682,254495,71629,182866,2.801,9.953,44218,1.729,19.906,6373,6570,35728
2015,28,40925,55096,921415,914881,4318,7.838,4305,7.815,109136,38814,70322,4.243,11.929,95777,26843,68934,2.934,10.469,13359,1.460,20.938,2853,2909,16351
2015,29,107538,141209,2444161,2421261,15447,11.045,12738,9.108,310920,106165,204755,4.385,12.841,265786,87578,178208,3.617,10.977,45134,1.864,21.954,8193,8400,42363
2015,30,27498,32572,370730,366134,3213,9.933,2760,8.533,48488,15670,32818,4.280,13.243,38764,12347,26417,3.372,10.587,9724,2.656,21.175,1833,1874,7631
2015,31,38089,48816,807256,799250,4148,8.550,3544,7.305,91470,29594,61876,3.703,11.444,75895,22807,53088,2.854,9.496,15575,1.949,18.992,2203,2241,11692
2015,32,43591,56325,1125003,1105838,7159,12.890,5585,10.056,165994,67467,98527,6.101,15.011,126651,39753,86898,3.595,11.453,39343,3.558,22.906,3685,3758,23437
2015,33,27350,34489,577125,569829,2866,8.330,2698,7.842,65830,18905,46925,3.318,11.553,51350,14262,37088,2.503,9.011,14480,2.541,18.023,1723,1751,8493
2015,34,170445,207121,3542291,3518590,20220,9.761,20266,9.784,472027,164758,307269,4.683,13.415,422708,144772,277936,4.114,12.014,49319,1.402,24.027,13387,13586,84384
2015,35,31150,40342,626222,620372,3673,9.121,3526,8.756,77722,27541,50181,4.439,12.528,65983,19867,46116,3.202,10.636,11739,1.892,21.272,2214,2235,10772
2015,36,398948,476133,7952113,7879615,49092,10.336,46740,9.841,1030162,348243,681919,4.420,13.074,885243,292606,592637,3.713,11.235,144919,1.839,22.469,32072,32546,164227
2015,37,151782,203298,3557844,3500417,19485,9.648,16817,8.327,462884,152543,310341,4.358,13.224,348782,116911,231871,3.340,9.964,114102,3.260,19.928,10346,10517,60771
2015,38,17934,22481,363493,360696,2227,9.996,1823,8.183,46374,17568,28806,4.871,12.857,40884,10443,30441,2.895,11.335,5490,1.522,22.670,1255,1277,6677
2015,39,166588,232571,4685950,4650701,19294,8.325,17672,7.625,559934,170721,389213,3.671,12.040,489333,141928,347405,3.052,10.522,70601,1.518,21.043,10553,10853,73008
2015,40,65933,85617,1366644,1359785,7846,9.196,7250,8.498,173101,59810,113291,4.398,12.730,160680,54713,105967,4.024,11.817,12421,0.913,23.633,4779,4869,25866
2015,41,80950,101650,1492278,1464110,10391,10.339,8095,8.055,202309,62926,139383,4.298,13.818,146020,47449,98571,3.241,9.973,56289,3.845,19.947,5231,5288,26080
2015,42,206903,276231,5290142,5262905,22573,8.184,21721,7.875,607612,207093,400519,3.935,11.545,552103,173086,379017,3.289,10.490,55509,1.055,20.981,13048,13417,76879
2015,44,21182,25386,425330,422372,2318,9.172,2091,8.274,46137,13514,32623,3.200,10.923,39847,12060,27787,2.855,9.434,6290,1.489,18.868,1273,1294,7549
2015,45,71951,96085,1664696,1639141,9255,9.708,7749,8.128,212947,71774,141173,4.379,12.991,162311,51052,111259,3.115,9.902,50636,3.089,19.804,4951,5048,28029
2015,46,19596,24059,353352,350375,2099,8.790,1738,7.279,37030,11562,25468,3.300,10.569,31183,9798,21385,2.796,8.900,5847,1.669,17.800,1165,1190,6027
2015,47,88986,124858,2509963,2481920,11403,9.187,9931,8.001,310515,101150,209365,4.075,12.511,254475,79301,175174,3.195,10.253,56040,2.258,20.506,6303,6454,47009
2015,48,382583,522395,10248125,10090425,55689,10.758,46208,8.926,1503865,518866,984999,5.142,14.904,1188836,388802,800034,3.853,11.782,315029,3.122,23.564,29117,29965,189234
2015,49,53294,65817,1198487,1171832,7919,12.187,6239,9.602,182734,60393,122341,5.154,15.594,128999,40297,88702,3.439,11.008,53735,4.586,22.017,3985,4079,23511
2015,50,15982,18996,265949,263250,1496,7.902,1369,7.231,28246,8229,20017,3.126,10.730,22723,6269,16454,2.381,8.632,5523,2.098,17.263,921,932,3998
2015,51,134648,180775,3210056,3180631,17129,9.518,15509,8.618,410091,143161,266930,4.501,12.893,351584,111862,239722,3.517,11.054,58507,1.839,22.108,9296,9483,48926
2015,53,129906,163102,2554800,2514716,17537,10.864,14179,8.784,346146,115582,230564,4.596,13.765,265662,79825,185837,3.174,10.564,80484,3.201,21.129,9270,9415,44945
2015,54,25256,34746,568173,571690,2632,7.562,2752,7.907,61945,19017,42928,3.326,10.835,68362,18421,49941,3.222,11.958,-6417,-1.122,21.671,1758,1790,9325
2015,55,96669,127370,2490146,2464405,10239,8.077,9048,7.137,274256,77310,196946,3.137,11.129,221324,60265,161059,2.445,8.981,52932,2.148,17.962,5782,5887,33395
2015,56,15785,18732,220369,219686,1837,9.877,1569,8.436,29199,9640,19559,4.388,13.291,27869,7906,19963,3.599,12.686,1330,0.605,25.372,1032,1036,3852
2016,01,68087,93727,1672674,1655272,7799,8.379,6501,6.984,199540,66054,133486,3.991,12.055,163560,50744,112816,3.066,9.881,35980,2.174,19.762,4278,4393,24580
2016,02,14020,18107,265074,265925,1850,10.276,1642,9.121,34712,12087,22625,4.545,13.053,36489,10920,25569,4.106,13.722,-1777,-0.668,26.107,989,1011,6331
2016,04,92782,125127,2399844,2356962,13840,11.194,10853,8.778,371685,129390,242295,5.490,15.770,286768,106089,180679,4.501,12.167,84917,3.603,24.334,6829,7032,56825
2016,05,45694,60969,1021631,1009863,5482,9.052,4669,7.709,123840,41897,81943,4.149,12.263,100435,28377,72058,2.810,9.945,23405,2.318,19.891,3119,3164,17491
2016,06,644397,817096,14347825,14198900,91782,11.346,75459,9.328,2023790,653251,1370539,4.601,14.253,1718753,647888,1070865,4.563,12.105,305037,2.148,24.210,50088,51074,312508
2016,08,115786,144873,2253996,2224330,17575,12.302,13557,9.489,319340,117758,201582,5.294,14.357,260695,85615,175080,3.849,11.720,58645,2.637,23.440,8628,8777,47446
2016,09,64459,82498,1537974,1517877,7858,9.611,6390,7.815,186082,63249,122833,4.167,12.259,144727,43432,101295,2.861,9.535,41355,2.725,19.070,4114,4160,20408
2016,10,17490,22419,398809,395216,2288,10.332,1741,7.862,52769,15687,37082,3.969,13.352,45411,13182,32229,3.335,11.490,7358,1.862,22.980,1096,1115,6287
2016,11,16455,21520,520729,514691,2303,10.868,1643,7.754,64956,20230,44726,3.931,12.620,52838,12313,40525,2.392,10.266,12118,2.354,20.532,973,995,5889
2016,12,385850,487164,7946150,7830046,61251,12.760,46960,9.783,1140412,409392,731020,5.228,14.565,910916,339154,571762,4.331,11.634,229496,2.931,23.267,31460,31908,173535
2016,13,155311,206270,3772270,3717234,22203,10.882,17723,8.686,501835,169862,331973,4.570,13.500,391587,131444,260143,3.536,10.534,110248,2.966,21.069,11341,11606,71666
2016,15,22961,29965,529136,526628,2613,8.778,2215,7.441,58251,18366,39885,3.487,11.061,52821,13534,39287,2.570,10.030,5430,1.031,20.060,1395,1440,8151
2016,16,33503,41001,564793,556854,4470,11.035,3485,8.603,75550,23675,51875,4.252,13.567,59680,18766,40914,3.370,10.717,15870,2.850,21.435,2228,2273,9965
2016,17,221163,284422,5412996,5389207,26978,9.535,24016,8.488,654930,212509,442421,3.943,12.153,610246,164907,445339,3.060,11.323,44684,0.829,22.647,15528,15872,85988
2016,18,98232,135828,2731824,2701320,11511,8.540,9423,6.991,324365,99552,224813,3.685,12.008,263422,67933,195489,2.515,9.752,60943,2.256,19.503,6172,6351,37858
2016,19,55944,74978,1349412,1342813,5846,7.841,5013,6.723,137249,40277,96972,2.999,10.221,123800,31437,92363,2.341,9.219,13449,1.002,18.439,3243,3317,17882
2016,20,52638,69415,1191172,1191946,6087,8.822,5259,7.622,132269,46358,85911,3.889,11.097,133732,46297,87435,3.884,11.220,-1463,-0.123,22.194,3435,3560,23711
2016,21,62215,85626,1604806,1590821,7068,8.280,6536,7.657,189735,56862,132873,3.574,11.927,161745,47958,113787,3.015,10.167,27990,1.759,20.335,4335,4524,24765
2016,22,73800,98657,1697977,1706321,8576,8.726,7816,7.953,197316,71738,125578,4.204,11.564,214774,55523,159251,3.254,12.587,-17458,-1.023,23.128,5187,5304,31729
2016,23,29104,36470,510477,505294,3467,9.616,2635,7.308,56988,19005,37983,3.761,11.278,46647,15492,31155,3.066,9.232,10341,2.047,18.463,1702,1740,9032
2016,24,97125,126074,2273433,2250312,11848,9.472,9878,7.897,270826,84909,185917,3.773,12.035,225021,70206,154815,3.120,10.000,45805,2.035,19.999,6276,6404,36245
2016,25,125922,160736,3230219,3198032,15105,9.498,11693,7.353,369712,107999,261713,3.377,11.561,308126,83863,224263,2.622,9.635,61586,1.926,19.270,7729,7869,45797
2016,26,153350,200867,3808198,3763250,17703,8.871,15080,7.557,461613,139070,322543,3.695,12.266,371007,113650,257357,3.020,9.859,90606,2.408,19.717,9987,10270,70296
2016,27,102226,133796,2624998,2601161,12026,9.059,9936,7.485,314602,96042,218560,3.692,12.095,266355,82202,184153,3.160,10.240,48247,1.855,20.480,6512,6637,44324
