,2005,2009,2014,2019,2024,dwa_title,change,pct_change
4.A.4.b.4.I09.D01,0.0005133478303649222,0.0006006103530069619,0.0009175348125757124,0.0011567543849311142,0.0009420155127453364,Manage budgets for personal services operations.,0.0004286676823804142,83.50433312938877
4.A.4.b.4.I09.D02,0.027328228178945316,0.028051191114102342,0.028924492813297,0.031015003777929696,0.0409231810699181,Direct financial operations.,0.013594952890972786,49.746923956990535
4.A.4.b.4.I09.D03,0.0021689084675641647,0.002455447422050836,0.002990080027911048,0.0031455820778543077,0.0034548147561405383,Direct fundraising or financing activities.,0.0012859062885763736,59.288176878231106
4.A.4.b.4.I09.D04,0.04610106028634368,0.04838898124501786,0.04771675056391935,0.04519864979500995,0.05814496140149377,Prepare operational budgets.,0.012043901115150094,26.124998081048055
4.A.4.b.4.I09.D05,0.008966740780912568,0.009582422759138265,0.00912560431490081,0.00680737584870736,0.013003979949532788,Manage organizational or project budgets.,0.00403723916862022,45.0245999885963
4.A.4.b.4.I09.D06,0.0001459699834990051,0.00016741686968528428,0.001376217041105253,0.0013633483298007357,0.0015060953405656714,Manage financial activities of the organization.,0.0013601253570666664,931.7842781532798
4.A.4.b.4.I09.D07,0.00048622721833879127,0.0005688814033453138,0.0039501185418862475,0.005276379693602526,0.005593345456905761,Manage budgets for appropriate resource allocation.,0.00510711823856697,1050.3563037905571
4.A.4.b.4.I09.D08,0.001549762481752595,0.0015903669415700194,0.0014416335594916387,0.0014364015721120185,0.0012356069248848243,Manage organizational or program finances.,-0.00031415555686777064,-20.27120675372774
4.A.4.b.4.I09.D09,0.006361588475535588,0.006730083504996283,0.00644633792708341,0.0037398421066557044,0.008901547864091306,Prepare operational budgets for green energy or other green operations.,0.0025399593885557185,39.92649631964566
4.A.4.b.4.I09.D10,0.007701143073631721,0.00799597527605586,0.007313106795703021,0.006997891836401635,0.006261278754521128,Prepare project budgets.,-0.0014398643191105929,-18.696761056687897
4.A.4.b.4.I10.D01,7.738167799947259e-05,6.672411472964228e-05,5.604696497166902e-05,5.026312825690827e-05,0.00011316801122438913,Direct natural resources extraction projects.,3.5786333224916545e-05,46.24652004207049
4.A.4.b.4.I10.D02,0.02935005592122101,0.026753570393381117,0.02261401341072698,0.02432228093451643,0.024444143738776253,Direct construction or extraction personnel.,-0.004905912182444756,-16.715171499546027
4.A.4.b.4.I10.D03,0.003610095939396447,0.003967798475629274,0.003886064867632912,0.004024250242320571,0.004115193740628159,Direct construction activities.,0.000505097801231712,13.991257011196122
4.A.4.b.4.I10.D04,0.005352479559805624,0.005536235113756683,0.005520626049709399,0.00534592076080269,0.004539115389932741,Direct installation activities.,-0.0008133641698728827,-15.196025707054172
4.A.4.b.4.I10.D05,0.015562695774025507,0.013375898652508836,0.010676095049519793,0.01177725972761287,0.011972486164788906,Coordinate construction project activities.,-0.003590209609236601,-23.06932977015937
4.A.4.b.4.I10.D06,0.0008335191511785295,0.0007756794987871142,0.0007229888125828674,0.0008230977493747743,0.0008117586184261432,Coordinate construction or installation activities.,-2.176053275238627e-05,-2.6106817967671905
4.A.4.b.4.I10.D07,0.026473419810135353,0.026971566941644674,0.02760168222665563,0.02590900360138436,0.0398219382387229,Manage construction activities.,0.013348518428587544,50.42234257727844
4.A.4.b.4.I11.D01,0.010064801601615611,0.011178668888439706,0.011254026139691183,0.01101964453197652,0.009391991474627593,Organize recreational activities or events.,-0.0006728101269880184,-6.684782806647855
4.A.4.b.4.I11.D02,0.03096007614505214,0.03281407974007645,0.026983973123350852,0.02682622764373713,0.025572523422954622,Coordinate student extracurricular activities.,-0.0053875527220975175,-17.401613280458694
4.A.4.b.4.I11.D03,0.008895190497307793,0.008787705890554161,0.009334289822774046,0.009915260580368986,0.011683588694787047,Coordinate special events or programs.,0.0027883981974792544,31.347256681272732
4.A.4.b.4.I11.D04,0.00038033650107635505,0.0003278347063569697,0.0002574071856297626,0.00022813528555115355,0.00017514271601026652,Host events.,-0.00020519378506608853,-53.950589671353825
4.A.4.b.4.I11.D05,0.00046910328241785533,0.000590065143266473,0.001914881184693148,0.002278308970415232,0.0023426438409061656,Organize special events.,0.0018735405584883102,399.3876463263473
4.A.4.b.4.I11.D06,0.00592312315414384,0.0058121836553728405,0.005188262436761903,0.004852967471873136,0.0052688767066421845,Manage outreach activities.,-0.0006542464475016553,-11.045633029661758
4.A.4.b.4.I12.D01,0.030861868058500178,0.027752565705522127,0.02835235381069107,0.018025809491973237,0.017733933424498492,Direct operational or production activities.,-0.013127934634001685,-42.537718744429355
4.A.4.b.4.I12.D02,0.0026195919486400403,0.0029167303578670903,0.002718448156642579,0.0028530569152659655,0.002897335784451243,Direct environmental development activities.,0.0002777438358112028,10.602561057472839
4.A.4.b.4.I12.D03,0.02903812260201261,0.029524907505445713,0.030309568341267072,0.03233690844141922,0.04301535909207424,"Direct sales, marketing, or customer service activities.",0.01397723649006163,48.13409145497884
4.A.4.b.4.I12.D04,0.006075757588379641,0.006674557843088399,0.006738156927072678,0.006939277536213842,0.006573939306594732,Direct equipment maintenance or repair activities.,0.000498181718215091,8.199499584511113
4.A.4.b.4.I12.D05,0.029671245422008292,0.03031626483818329,0.02714044466537662,0.02405004833923678,0.02125145631388391,Coordinate sales campaigns.,-0.008419789108124381,-28.376931902828396
4.A.4.b.4.I12.D06,0.00037080263405010424,0.0003741216446869034,0.0005430933870203066,0.000497167899062897,0.00043771010433386545,Direct funeral or mortuary activities.,6.690747028376121e-05,18.043957658272845
4.A.4.b.4.I12.D07,0.01997928281439014,0.02058742230840054,0.02196708833631995,0.02018384597691658,0.03263595288308894,Manage environmental sustainability projects.,0.012656670068698798,63.34897096297567
4.A.4.b.4.I12.D08,0.021948535445297773,0.024743634752755893,0.023624562335383334,0.016341604453687795,0.026092157486159288,Oversee business processes.,0.004143622040861515,18.878808798831447
4.A.4.b.4.I12.D09,0.0021011532184067316,0.003359629166967625,0.0037403257231549093,0.004537027808543998,0.00542252996880362,Coordinate logistics or other business operations.,0.0033213767503968887,158.0739910493263
4.A.4.b.4.I12.D10,0.003159690143767938,0.0030362738417393587,0.002951579681152394,0.0029661489538440095,0.0032617030428846623,Direct green energy production operations.,0.0001020128991167245,3.228572881360888
4.A.4.b.4.I12.D11,0.002089768115064704,0.0021025095172850917,0.0019950334552681337,0.002171772992044611,0.0022053460333805296,Manage guest services.,0.00011557791831582568,5.530657563518578
4.A.4.b.4.I12.D12,0.009269417918542085,0.010411481549709093,0.010778138003981889,0.01229191045389556,0.01590938344703308,"Manage operations, research, or logistics projects.",0.006639965528490995,71.63303658160387
4.A.4.b.4.I12.D13,0.026456851245109148,0.02795133824310833,0.029347400383333982,0.03132774345949092,0.03258571303364713,Coordinate activities of food service staff.,0.006128861788537981,23.165499672493986
4.A.4.b.4.I12.D14,0.004152415618103277,0.0046743275282420315,0.004084869755541537,0.0036642132692629344,0.003071378357773003,Direct operations of correctional facilities.,-0.0010810372603302742,-26.033936863575953
4.A.4.b.4.I12.D15,0.01572569713162966,0.014853907784100548,0.014362503251660923,0.014198397152546956,0.01605056842539144,Coordinate timing of food production activities.,0.00032487129376177967,2.065862588109715
4.A.4.b.4.I12.D16,0.012461967506915061,0.011960040934077881,0.01026766769839646,0.01030792175779213,0.010730498412310743,Coordinate shipping activities with external parties.,-0.0017314690946043185,-13.894026714830849
4.A.4.b.4.I12.D17,0.005523441233567616,0.005355193459804927,0.004667315266903654,0.004405672459388134,0.00659330181791245,Direct administrative or support services.,0.0010698605843448335,19.369457175410297
4.A.4.b.4.I12.D18,0.0032052305571360486,0.0038355634118923464,0.003795350555026791,0.004012386895278567,0.004000778901023462,Manage operations of artistic or entertainment departments or organizations.,0.0007955483438874139,24.820315721632692
4.A.4.b.4.I12.D19,0.0029846557501112363,0.0033125023446760595,0.003206687067307635,0.003336410258891793,0.0032011218521708932,Coordinate activities of production personnel.,0.00021646610205965696,7.252632135266836
4.A.4.b.4.I12.D20,0.005787427532197396,0.006877529800482765,0.0065421629051884665,0.007171237190219326,0.007045680491426404,Coordinate logistics for productions or events.,0.0012582529592290084,21.741144096041396
4.A.4.b.4.I12.D21,0.0012137630904390957,0.0012179250648063798,0.0010943638388389114,0.0010445989263827024,0.0009833075349872879,Direct maintenance or repair activities.,-0.00023045555545180788,-18.986864674591263
4.A.4.b.4.I12.D22,0.015488738883210222,0.015984298276016853,0.016506086717431475,0.017244935892267697,0.018647711941572154,Manage food service operations or parts of operations.,0.0031589730583619323,20.395289004363395
4.A.4.b.4.I12.D23,0.004951779459255724,0.005465964822300151,0.02855584347530705,0.0310828277817422,0.03437395830239182,Direct healthcare delivery programs.,0.0294221788431361,594.1738537676796
4.A.4.b.4.I12.D24,0.008696090031545992,0.008899317137011017,0.008240437050485027,0.007975369193994056,0.0068292457531741865,Direct industrial production activities.,-0.001866844278371805,-21.467628228314435
4.A.4.b.4.I12.D25,0.004578755341626687,0.004819254171843618,0.0045067551924787355,0.0014500600308774826,0.006346796512841049,Direct maintenance and repair activities in green energy production facilities.,0.0017680411712143618,38.61401274579202
4.A.4.b.4.I12.D26,0.0016854581036990386,0.001884419648581352,0.0014891627486317471,0.0015672886312530668,0.0013528821354796383,Direct energy production or management activities.,-0.00033257596821940037,-19.732081591912788
4.A.4.b.4.I12.D27,0.013472835097145013,0.01386265806849459,0.01316856661335107,0.011005283638188833,0.017963349846475088,Direct facility maintenance or repair activities.,0.004490514749330075,33.330139625041845
4.A.4.b.4.I12.D28,0.03454055230339616,0.03457027710384866,0.029114694747615747,0.02383557151245109,0.019376373115593093,Manage clerical or administrative activities.,-0.015164179187803065,-43.90253825302054
4.A.4.b.4.I12.D29,0.062151927076839544,0.06107720157383056,0.0582517912456685,0.051126967237572034,0.043776584489674975,Arrange delivery of goods or services.,-0.01837534258716457,-29.56520167821475
4.A.4.b.4.I12.D30,0.0008743389119414091,0.0009727722684500577,0.0009865287968113536,0.0009290093410589739,0.0009703991941088093,Direct passenger or freight transport activities.,9.606028216740015e-05,10.98661867331341
4.A.4.b.4.I12.D31,0.01612149145594275,0.015582273819715735,0.014874847467929296,0.015943167699415253,0.016471042960938702,Direct material handling or moving activities.,0.00034955150499595133,2.1682330443880775
4.A.4.b.4.I12.D32,0.0,0.0,0.01045378110031606,0.012331402911811703,0.013715698926150722,Coordinate project activities with other personnel or departments.,0.013715698926150722,
4.A.4.b.4.I12.D33,0.009458058899119746,0.01031573477808306,0.010370988319233292,0.009565994277652116,0.009248312839508617,Direct department activities.,-0.00020974605961112877,-2.2176438299686385
4.A.4.b.4.I12.D34,0.004591621434021336,0.0051698590656048295,0.006550680681020027,0.005170233956910918,0.009920793393569813,Coordinate reporting or editing activities.,0.005329171959548477,116.06296460031102
4.A.4.b.4.I12.D35,0.007244350512713782,0.0075253602962214745,0.006676147519018916,0.03739475279477432,0.03315008623285107,Manage preparation of special meals or diets.,0.025905735720137286,357.5991481178735
4.A.4.b.4.I12.D36,0.0,0.0,0.008910445297395589,0.01113055121715209,0.011874866836895412,Coordinate resource procurement activities.,0.011874866836895412,
4.A.4.b.4.I12.D37,0.056887473803849106,0.05852152799902499,0.05162615413733074,0.04300845739571591,0.04468610912168642,Coordinate operational activities.,-0.012201364682162687,-21.448244870625842
4.A.4.b.4.I12.D38,0.004807012779361974,0.005585135024411694,0.02823310494904922,0.02861571988702035,0.03204524960220674,Manage healthcare operations.,0.027238236822844767,566.635415237237
4.A.4.b.4.I12.D39,0.036416410062172846,0.036982890443856276,0.03754175626657027,0.04022853177109703,0.05339058475884322,"Direct organizational operations, projects, or services.",0.016974174696670376,46.611334471714216
4.A.4.b.4.I13.D01,0.0048854126373351235,0.005202614540108472,0.004974636618906362,0.0050478541663723595,0.005286038932582889,Plan employee work schedules.,0.00040062629524776575,8.200459715237029
4.A.4.b.4.I13.D02,0.02812527797470304,0.029150505899438267,0.02972882638507127,0.02783632920569506,0.04103568899552939,Prepare staff schedules or work assignments.,0.012910411020826348,45.90322994296614
4.A.4.b.4.I13.D03,0.006449614762350777,0.007205551147720098,0.006568823543541252,0.006083789727480967,0.005676662929848668,Prepare activity or work schedules.,-0.0007729518325021089,-11.984465134478524
4.A.4.b.4.I13.D04,0.06088966159492709,0.060833168622756416,0.059910031844556726,0.05514036876121604,0.04901634408649468,Prepare employee work schedules.,-0.011873317508432409,-19.499726550330525
4.A.4.b.4.I13.D05,0.032021112239439646,0.033961454552105745,0.028176206206494397,0.027159025747599642,0.026034143295052034,Assign class work to students.,-0.005986968944387612,-18.696942503494938
4.A.4.b.4.I13.D06,0.023867341886600484,0.025508489080481974,0.028712059484057875,0.028012016009586832,0.025666842322782598,Assign duties or work schedules to employees.,0.0017995004361821137,7.539592991678654
4.A.4.b.4.I14.D01,0.015068415677713087,0.017266987726309066,0.01644084055456172,0.013968700900279749,0.01999179293554374,Coordinate regulatory documentation activities.,0.004923377257830654,32.67348978905969
4.A.4.b.4.I14.D02,0.0048015516322304315,0.005242742329386439,0.005195417368460414,0.005435598298639937,0.007536857530421695,Coordinate safety or regulatory compliance activities.,0.002735305898191264,56.96712454012811
4.A.4.b.4.I14.D03,0.003153766187557452,0.0034451106901737124,0.006085865653891763,0.0042581611047211206,0.013143111328205935,Manage documentation to ensure organization or accuracy.,0.009989345140648483,316.7433648080643
4.A.4.b.4.I15.D01,0.0007709473637052718,0.0008019025424780646,0.0007766508003216994,0.000695098478658424,0.0006253944469931084,Direct emergency management activities.,-0.0001455529167121634,-18.87974764095663
4.A.4.b.4.I15.D02,0.003153766187557452,0.0034451106901737124,0.0030825830734417963,0.0,0.005662581103435782,Manage organizational security activities.,0.0025088149158783305,79.54980701411391
4.A.4.b.4.I15.D03,0.0006768119970480186,0.0007036361189671368,0.000649480407156499,0.0007036057472609131,0.0008325146438159696,Direct fire fighting or prevention activities.,0.000155702646767951,23.0053024247595
4.A.4.b.4.I15.D04,0.0015283807023053723,0.0023450493413163373,0.0021365988895886714,0.002513546654524427,0.0029512427761880715,Coordinate enforcement of laws or regulations.,0.0014228620738826992,93.09605072456677
4.A.4.b.4.I15.D05,0.0014374849992007288,0.0009283517389237503,0.001076902398384212,0.00011683835869657094,0.0007048980919491924,Direct security operations.,-0.0007325869072515364,-50.96309927817472
4.A.4.b.4.I16.D01,0.002129662257669695,0.0025012677581798632,0.002299884652279689,0.002314523398227663,0.002622740169399971,Direct criminal investigations.,0.0004930779117302761,23.152868956310872
4.A.4.b.4.I16.D02,0.00666944907484928,0.006956292251995798,0.006333903286106809,0.0061760428603997025,0.006036996331757563,Direct law enforcement activities.,-0.000632452743091717,-9.482833379397377
4.A.4.b.4.I16.D03,0.005143382417938628,0.0055723501241068535,0.0054871511906913655,0.005745996530127087,0.005965046999929224,Coordinate legal schedules or activities.,0.0008216645819905961,15.9751796624118
4.A.4.b.4.I16.D04,0.00037654146662901254,0.0003685224182760243,0.000459022939562803,0.0004657924680702307,0.00040360568099015773,Direct courtroom activities or procedures.,2.706421436114519e-05,7.1875787289611335
4.A.4.b.5.I01.D01,0.003349812113398221,0.004208565211297074,0.0038229481487210473,0.00403954771613789,0.004114386969323255,Coach others.,0.0007645748559250336,22.824410147272697
4.A.4.b.5.I02.D01,0.0011938623000444944,0.001331029438306137,0.0014176986094049534,0.0019799301826416912,0.0017589814732304114,Encourage patients during therapeutic activities.,0.000565119173185917,47.3353730296078
4.A.4.b.5.I02.D02,0.006653806127980965,0.007287579814639476,0.00746123091741386,0.007689868381627952,0.007047880776803418,Visit individuals in their homes to provide support or information.,0.0003940746488224527,5.922544799814162
4.A.4.b.5.I02.D03,0.03360660358208673,0.03565811347504229,0.030066641374550965,0.029698718594617958,0.02984357071112123,Encourage students.,-0.0037630328709655006,-11.197301928396309
4.A.4.b.5.I02.D04,0.0007950134358103709,0.0009307780703684646,0.023697985563051388,0.024141677085469094,0.025375451196020124,Interact with patients to build rapport or provide emotional support.,0.024580437760209753,3091.8267104699294
4.A.4.b.5.I02.D05,0.005779467216039556,0.005754324982460424,0.027937538127694065,0.027884094787206284,0.02876917136152559,Support the professional development of others.,0.022989704145486033,397.78241291314015
4.A.4.b.5.I02.D06,0.0015988202441206817,0.0017780343467746495,0.0016440159132495196,0.0018037750887351042,0.002226982172921161,Encourage patients or clients to develop life skills.,0.0006281619288004794,39.28909025954669
4.A.4.b.6.I01.D01,0.006435452804535085,0.007440905297857381,0.008747074356946254,0.011488715030150462,0.016049174911319332,"Provide health and wellness advice to patients, program participants, or caregivers.",0.009613722106784246,149.38687919534465
4.A.4.b.6.I01.D02,0.0008752645300992975,0.0008957829053004704,0.0009105502363938327,0.0009404824464219638,0.0009761199360890441,Advise patients on preventive care techniques.,0.00010085540598974655,11.522848524240398
4.A.4.b.6.I01.D03,0.005771229214434349,0.006395529726946258,0.006236885819385333,0.00711839846688093,0.006191089650994401,Provide medical or cosmetic advice for clients.,0.0004198604365600522,7.275060839897756
4.A.4.b.6.I01.D04,0.002395962601694196,0.002795693746951921,0.003889216444690589,0.0045965006404256195,0.007725935387153047,Advise patients on effects of health conditions or treatments.,0.005329972785458851,222.45642656066516
4.A.4.b.6.I01.D05,0.0,0.0,0.023929498710153208,0.02484184870595469,0.02655209047280099,Advise patients on healthcare system processes.,0.02655209047280099,
4.A.4.b.6.I02.D01,0.0038093815287898254,0.00422601613361098,0.004709989323819773,0.004872557604159601,0.005087719877268082,Recommend types of assistive devices.,0.0012783383484782566,33.55763498134991
4.A.4.b.6.I02.D02,0.00803964163397152,0.00847825531091291,0.008519479386726954,0.009295400697424318,0.012345067821963176,Advise customers on technical or procedural issues.,0.004305426187991656,53.552463953107946
4.A.4.b.6.I02.D03,0.07418598130936278,0.07310312673867646,0.06944372279954761,0.06197529567246173,0.052833325815691626,Advise customers on the use of products or services.,-0.021352655493671158,-28.78260166786566
4.A.4.b.6.I02.D04,0.06790038608458984,0.06633375532836383,0.06309550965004378,0.05519952939975444,0.04736745022496085,Recommend products or services to customers.,-0.020532935859628995,-30.239792501399332
4.A.4.b.6.I03.D01,0.0015691079012524632,0.001777287783253199,0.0017966544561510863,0.0017424290967942193,0.0016959066257560271,Advise others about environmental management or conservation.,0.00012679872450356393,8.08094359873869
4.A.4.b.6.I03.D02,0.006078534442853307,0.0065780645079409165,0.006085269409583554,0.0064380511236892075,0.006106158635441683,Advise others regarding green practices or environmental concerns.,2.76241925883762e-05,0.4544548171616382
4.A.4.b.6.I03.D03,0.004952705077413612,0.00523154387656468,0.0049606674665426025,0.001978603360933046,0.007086605799438854,Advise others on green energy or related technologies.,0.002133900722025242,43.08556008627919
4.A.4.b.6.I03.D04,0.001277723305149186,0.0014590650822349051,0.0015024504789289818,0.0014691038248133299,0.0016721435436842826,Advise others about land management or conservation.,0.00039442023853509655,30.868986810023348
4.A.4.b.6.I04.D01,0.010840654741557692,0.011496051705496368,0.012570022505667302,0.014137363353949281,0.01402080516509658,Provide technical guidance to other personnel.,0.0031801504235388876,29.335409155203223
4.A.4.b.6.I04.D02,0.0,0.0,0.00631022386929507,0.012718366560721254,0.014710961345019782,Provide technical support for software maintenance or use.,0.014710961345019782,
4.A.4.b.6.I04.D03,0.0,0.0,0.00631022386929507,0.012718366560721254,0.015042617694181602,Provide recommendations to others about computer hardware.,0.015042617694181602,
4.A.4.b.6.I04.D04,0.0011263847363344281,0.0011511076296365562,0.001101348415020791,0.0010038576950937178,0.0012934744303002767,Advise others on the development or use of new technologies.,0.00016708969396584858,14.834158221071542
4.A.4.b.6.I04.D05,0.0,0.0,0.0043058208606122205,0.005403286287617639,0.0061042517214482716,Provide technical support for computer network issues.,0.0061042517214482716,
4.A.4.b.6.I04.D06,0.0,0.0,0.010103615335880603,0.01737246687296923,0.022042532249766128,Recommend changes to improve computer or information systems.,0.022042532249766128,
4.A.4.b.6.I05.D01,0.002297199144247501,0.002365859799476771,0.0024728806794186856,0.0024666396047070328,0.0020492724573043792,"Advise others on farming or forestry operations, regulations, or equipment.",-0.0002479266869431216,-10.792563960506591
4.A.4.b.6.I05.D02,0.0019811005433286026,0.0032505375723956647,0.0031740639858727575,0.003899685098379537,0.0046456092021801895,Advise others on logistics topics.,0.002664508658851587,134.4963872643605
4.A.4.b.6.I05.D03,0.00026444910770872387,0.00028416074035211294,0.0002614105402705961,0.0002604472965734517,0.0002595603316416806,Recommend personnel decisions or human resources activities.,-4.8887760670432955e-06,-1.848664232373971
4.A.4.b.6.I05.D04,0.022272131553295566,0.023381342966989013,0.023670899035907026,0.02460255250838376,0.02132186544594834,Recommend packing or shipping methods.,-0.0009502661073472266,-4.266615007518746
4.A.4.b.6.I05.D05,0.01009692055169434,0.012043842689360705,0.010200036558293869,0.0014208699532872906,0.01264966066098773,Advise others on analytical techniques.,0.00255274010929339,25.2823630355794
4.A.4.b.6.I05.D06,0.0073200660780290555,0.007212363539853334,0.007036449436693931,0.0053895497805163724,0.005174557806814211,"Advise others on issues related to repairs, installation, or equipment design.",-0.002145508271214845,-29.309957701809815
4.A.4.b.6.I05.D07,0.0386974108886573,0.039681344292139265,0.04116198135050017,0.04087118176809607,0.05913677670660551,Recommend organizational process or policy changes.,0.02043936581794821,52.81843241853487
4.A.4.b.6.I05.D08,0.012905801413622563,0.014493317603239936,0.019511669097355962,0.0211407185738571,0.02469519630029348,Advise others on human resources topics.,0.011789394886670917,91.3495761233918
4.A.4.b.6.I05.D09,0.012361630498599957,0.012906776799717351,0.012125394607259837,0.011815737557163577,0.012044728868000846,"Recommend technical design or process changes to improve efficiency, quality, or performance.",-0.00031690163059911076,-2.5635908680088937
4.A.4.b.6.I05.D10,0.06029587754664167,0.06767169047924339,0.06478356246434246,0.05590196442197832,0.08145947862771134,Advise others on business or operational matters.,0.021163601081069676,35.09958216413493
4.A.4.b.6.I05.D11,0.01503611160400278,0.013811145185514503,0.013116267469745287,0.012905136228297002,0.012005197074060506,Advise others on ways to improve processes or products.,-0.0030309145299422732,-20.15756872365466
4.A.4.b.6.I05.D12,0.0034641259558974417,0.004198299962877129,0.0037502063431195196,0.0039271581125820704,0.004369400044519108,Recommend changes or corrective procedures.,0.0009052740886216662,26.132828313603834
4.A.4.b.6.I06.D01,0.004402980453443674,0.0051698590656048295,0.028276375250273548,0.02958141194590657,0.03345570587171823,Advise medical personnel regarding healthcare issues.,0.029052725418274555,659.842252889216
4.A.4.b.6.I06.D02,0.0030332507034003787,0.0031851199438285606,0.026029726696941112,0.029148633923880864,0.030455030017393254,Advise communities or institutions regarding health or safety issues.,0.027421779313992877,904.039329266523
4.A.4.b.6.I06.D03,0.005398667905884257,0.00594245898986596,0.006031011177536513,0.006344783362405038,0.006522892685848021,Advise clients or community groups on health issues.,0.0011242247799637646,20.824114384558094
4.A.4.b.6.I06.D04,0.00013986090365694146,0.00014240699171669109,0.0002475265656651523,0.00028003742885991754,0.00258474857522354,"Advise athletes, coaches, or trainers on exercise regimens, nutrition, or equipment use.",0.0024448876715665985,1748.0851386199777
4.A.4.b.6.I06.D05,0.0007155028360477548,0.0009926495222086784,0.0009042470822784778,0.0010504525515679013,0.0022280089727637676,Advise others on healthcare matters.,0.001512506136716013,211.39065570594937
4.A.4.b.6.I07.D01,0.004785353314467384,0.005612944515585727,0.0054233530497129765,0.005976239120744912,0.006204438048948282,Advise others on social or educational issues.,0.0014190847344808973,29.65475360389023
4.A.4.b.6.I07.D02,0.04335595451549397,0.04622572012117473,0.040302963657887284,0.039796222039086136,0.039680753260364535,Advise students on academic or career matters.,-0.0036752012551294344,-8.476808540372557
4.A.4.b.6.I07.D03,0.0051619873429121855,0.005558632019400199,0.004965607776524907,0.004382570151990548,0.0038151481580494325,Discuss child development and behavior with parents or guardians.,-0.001346839184862753,-26.09148561187522
4.A.4.b.6.I07.D04,0.0054409686556997575,0.00598566635366991,0.005423182694196346,0.0057225820293862915,0.005971867884597966,Counsel clients regarding educational or vocational issues.,0.0005308992288982082,9.757439575434013
4.A.4.b.6.I07.D05,0.007451781541896579,0.00803843607633836,0.008437112494435763,0.007879369740956793,0.007840716940987246,"Advise educators on curricula, instructional methods, or policies.",0.00038893539909066674,5.21936126151757
4.A.4.b.6.I07.D06,0.004221929541760698,0.004430667858928611,0.005447373177557977,0.005732416119697425,0.006532647284352781,Advise others on career or personal development.,0.0023107177425920828,54.73131940587596
4.A.4.b.6.I07.D07,9.071057947306594e-05,8.902769993297726e-05,0.00010800539754418894,9.935553147677676e-05,0.001100436059890301,Advise others on educational matters.,0.001009725480417235,1113.1286849700323
4.A.4.b.6.I07.D08,0.036222585619911006,0.03865584597498676,0.03250638790598488,0.03332983936950057,0.03354115028719225,Discuss student progress with parents or guardians.,-0.002681435332718758,-7.402661314284571
4.A.4.b.6.I08.D01,0.005093861846491597,0.005394294724240899,0.005316454963026891,0.005288867427330951,0.005660894217980072,Provide legal advice to clients.,0.0005670323714884748,11.13167943255114
4.A.4.b.6.I08.D02,0.0026005242145875386,0.0029339946393006342,0.003023980775720659,0.003264839934960761,0.003247401187934075,Advise others on matters of public policy.,0.0006468769733465364,24.874868294550208
4.A.4.b.6.I08.D03,0.0032121726933202117,0.0034582688722392782,0.003587772358011658,0.00370557888723834,0.0038909113178645935,Recommend legal actions.,0.0006787386245443818,21.1302034276001
4.A.4.b.6.I08.D04,0.014922723379661447,0.01705617685193947,0.016627294667514583,0.01339442124544383,0.021187428009412822,Advise others on legal or regulatory compliance matters.,0.0062647046297513755,41.98097405122244
4.A.4.b.6.I09.D01,0.0003098969592610457,0.0003560174792917277,0.00034394778807841876,0.0004267683001689044,0.00043697667587486096,Advise others on management of emergencies or hazardous situations or materials.,0.00012707971661381527,41.00708729664173
4.A.4.b.6.I09.D02,0.007716323211421091,0.007474407335882474,0.007024609728288062,0.005859400762048341,0.006311958661038336,Recommend improvements to increase safety or reduce risks.,-0.001404364550382755,-18.199918690602875
4.A.4.b.6.I09.D03,0.004319304571970561,0.004812628420590745,0.004682221374608885,0.005077434485641565,0.005503427127831813,Advise others on health and safety issues.,0.0011841225558612521,27.41465752485775
4.A.4.b.6.I10.D01,0.004835429256809148,0.005716996806387896,0.005484595857941897,0.004093869357856537,0.004300604455064488,Intervene in crisis situations to assist clients.,-0.00053482480174466,-11.060544438563156
4.A.4.b.6.I10.D02,0.006838652074111284,0.007620733786086781,0.007102973265938419,0.005529646543282134,0.00573269686411661,Counsel clients or patients with substance abuse issues.,-0.001105955209994674,-16.172122781058405
4.A.4.b.6.I10.D03,0.01381068572477429,0.01518902148479166,0.019806128607853014,0.008565102419318899,0.007202340810269759,"Provide counsel, comfort, or encouragement to individuals or families.",-0.0066083449145045315,-47.84950614472499
4.A.4.b.6.I10.D04,0.004653082479705127,0.0053214114604592895,0.0049556419788019815,0.0055027198674302185,0.005960133029253894,Counsel clients regarding interpersonal issues.,0.0013070505495487664,28.089993144320886
4.A.4.b.6.I10.D05,0.004069572792972263,0.004667608456548977,0.004502581482321271,0.002930012574367381,0.0029561567468634016,Counsel family members of clients or patients.,-0.0011134160461088614,-27.359531399256877
4.A.4.b.6.I10.D06,7.238333994687507e-05,0.0001117045668970375,0.00011149768563512881,0.000110984733511372,0.0011357873116143165,Counsel clients on mental health or personal achievement.,0.0010634039716674415,1469.1280789860136
4.A.4.b.6.I10.D07,0.007949856672656342,0.009149789198457674,0.008549291602137417,0.008201943512829156,0.008673304927649115,Counsel clients or patients regarding personal issues.,0.0007234482549927732,9.100142113015508
4.A.4.b.6.I11.D01,0.0013902784731484189,0.0014142712709478726,0.001342912537603851,0.0012669586350844595,0.0013979146428625127,Advise real estate clients.,7.636169714093791e-06,0.5492546897313998
4.A.4.b.6.I11.D02,0.0013635281083854433,0.0017872730703526,0.0020268047591198548,0.0020242616373775976,0.002294237562611871,Recommend investments to clients.,0.0009307094542264276,68.25744540965002
